조사일,조사지역명,품목명,규격,조사가격,전일조사가격
20130101,제주,얼갈이배추,1.5KG,2740,0
20130101,제주,건멸치,100G,2720,0
20130101,제주,깻잎,200G,5800,0
20130101,제주,피망(청),100G,1290,0
20130101,제주,땅콩,100G,2640,0
20130101,제주,느타리버섯,100G,990,0
20130101,제주,팽이버섯,100G,370,0
20130101,제주,사과,10개,19930,0
20130101,제주,사과,10개,13800,0
20130101,제주,배,10개,38330,0
20130101,제주,배,10개,30000,0
20130101,제주,풋고추,100G,1320,0
20130101,제주,풋고추,100G,1650,0
20130101,제주,풋고추,100G,1320,0
20130101,제주,붉은고추,100G,1450,0
20130101,제주,마늘,1KG,9260,0
20130101,제주,양파,1KG,2390,0
20130101,제주,파,1KG,4540,0
20130101,제주,생강,1KG,12330,0
20130101,제주,미나리,1KG,12900,0
20130101,제주,수박,1개,18800,0
20130101,제주,수박,1개,14800,0
20130101,제주,오이,10개,9620,0
20130101,제주,오이,10개,9900,0
20130101,제주,오이,10개,11900,0
20130101,제주,호박,1개,1980,0
20130101,제주,호박,1개,2180,0
20130101,제주,토마토,1KG,6950,0
20130101,제주,당근,1KG,5480,0
20130101,제주,쌀,20KG,45800,0
20130101,제주,찹쌀,1KG,5800,0
20130101,제주,콩,1KG,13200,0
20130101,제주,팥(적두),1KG,27800,0
20130101,제주,고구마,1KG,3980,0
20130101,제주,감자,1KG,4980,0
20130101,제주,배추,포기,2980,0
20130101,제주,양배추,포기,3280,0
20130101,제주,시금치,1KG,7290,0
20130101,제주,상추,100G,1470,0
20130101,제주,상추,100G,1170,0
20130101,제주,포도,1KG,8700,0
20130101,제주,감귤,10개,2980,0
20130101,제주,단감,10개,5800,0
20130101,제주,바나나,100G,180,0
20130101,제주,방울토마토,1KG,11970,0
20130101,제주,우유,1L,2340,0
20130101,제주,물오징어,1마리,3280,0
20130101,제주,물오징어,1마리,1980,0
20130101,제주,쇠고기,100G,6800,0
20130101,제주,쇠고기,100G,1450,0
20130101,제주,쇠고기,100G,1850,0
20130101,제주,쇠고기,100G,2680,0
20130101,제주,쇠고기,100G,3500,0
20130102,제주,얼갈이배추,1.5KG,2740,2740
20130102,제주,오이,10개,9900,9900
20130102,제주,오이,10개,11900,11900
20130102,제주,호박,1개,1980,1980
20130102,제주,호박,1개,2180,2180
20130102,제주,토마토,1KG,6950,6950
20130102,제주,당근,1KG,5480,5480
20130102,제주,풋고추,100G,1320,1320
20130102,제주,풋고추,100G,1650,1650
20130102,제주,풋고추,100G,1320,1320
20130102,제주,쌀,20KG,45800,45800
20130102,제주,찹쌀,1KG,5800,5800
20130102,제주,콩,1KG,13200,13200
20130102,제주,팥(적두),1KG,27800,27800
20130102,제주,고구마,1KG,3980,3980
20130102,제주,감자,1KG,4980,4980
20130102,제주,배추,포기,2980,0
20130102,제주,배추,포기,2780,0
20130102,제주,양배추,포기,3280,3280
20130102,제주,시금치,1KG,7290,7290
20130102,제주,상추,100G,1470,1470
20130102,제주,상추,100G,1170,1170
20130102,제주,수박,1개,18800,18800
20130102,제주,수박,1개,14800,14800
20130102,제주,오이,10개,9620,9620
20130102,제주,붉은고추,100G,1450,1450
20130102,제주,마늘,1KG,9260,9260
20130102,제주,양파,1KG,2390,2390
20130102,제주,파,1KG,4540,4540
20130102,제주,생강,1KG,12330,12330
20130102,제주,미나리,1KG,12900,12900
20130102,제주,깻잎,200G,5800,5800
20130102,제주,감귤,10개,2980,2980
20130102,제주,단감,10개,5800,5800
20130102,제주,바나나,100G,180,180
20130102,제주,방울토마토,1KG,11970,11970
20130102,제주,돼지고기,100G,1680,1680
20130102,제주,닭고기,1KG,6280,6280
20130102,제주,계란,10개,1530,1530
20130102,제주,우유,1L,2340,2340
20130102,제주,물오징어,1마리,3280,3280
20130102,제주,피망(청),100G,1290,1290
20130102,제주,땅콩,100G,2640,2640
20130102,제주,느타리버섯,100G,990,990
20130102,제주,팽이버섯,100G,370,370
20130102,제주,사과,10개,19930,19930
20130102,제주,사과,10개,13800,13800
20130102,제주,배,10개,38330,38330
20130102,제주,배,10개,30000,30000
20130102,제주,포도,1KG,8700,8700
20130102,제주,쇠고기,100G,2680,2680
20130102,제주,쇠고기,100G,3500,3500
20130102,제주,쇠고기,100G,6800,6800
20130102,제주,물오징어,1마리,1980,1980
20130102,제주,건멸치,100G,2720,2720
20130102,제주,쇠고기,100G,980,1850
20130102,제주,쇠고기,100G,1450,1450
20130103,제주,얼갈이배추,1.5KG,3600,2740
20130103,제주,쇠고기,100G,3500,3500
20130103,제주,굴,1KG,13620,13270
20130103,제주,김,1속,8000,8000
20130103,제주,건멸치,100G,2720,2720
20130103,제주,물오징어,1마리,3280,3280
20130103,제주,붉은고추,100G,1450,1450
20130103,제주,마늘,1KG,9260,9260
20130103,제주,양파,1KG,2390,2390
20130103,제주,파,1KG,4540,4540
20130103,제주,생강,1KG,12330,12330
20130103,제주,미나리,1KG,12900,12900
20130103,제주,깻잎,200G,6600,5800
20130103,제주,피망(청),100G,1640,1290
20130103,제주,땅콩,100G,1960,2640
20130103,제주,배추,포기,2800,2780
20130103,제주,양배추,포기,3280,3280
20130103,제주,시금치,1KG,7290,7290
20130103,제주,상추,100G,950,1470
20130103,제주,상추,100G,1300,1170
20130103,제주,수박,1개,18800,18800
20130103,제주,수박,1개,16800,14800
20130103,제주,오이,10개,9620,9620
20130103,제주,오이,10개,9900,9900
20130103,제주,쌀,20KG,45800,45800
20130103,제주,찹쌀,1KG,5800,5800
20130103,제주,콩,1KG,13200,13200
20130103,제주,팥(적두),1KG,27800,27800
20130103,제주,고구마,1KG,3980,3980
20130103,제주,감자,1KG,4980,4980
20130103,제주,오이,10개,11900,11900
20130103,제주,호박,1개,1980,1980
20130103,제주,호박,1개,2180,2180
20130103,제주,토마토,1KG,6950,6950
20130103,제주,당근,1KG,5480,5480
20130103,제주,풋고추,100G,1430,1320
20130103,제주,풋고추,100G,1700,1650
20130103,제주,풋고추,100G,1570,1320
20130103,제주,느타리버섯,100G,990,990
20130103,제주,팽이버섯,100G,370,370
20130103,제주,사과,10개,19930,19930
20130103,제주,사과,10개,13800,13800
20130103,제주,배,10개,38330,38330
20130103,제주,배,10개,30000,30000
20130103,제주,포도,1KG,8700,8700
20130103,제주,감귤,10개,2980,2980
20130103,제주,단감,10개,7000,5800
20130103,제주,바나나,100G,180,180
20130103,제주,방울토마토,1KG,11970,11970
20130103,제주,돼지고기,100G,1680,1680
20130103,제주,닭고기,1KG,6280,6280
20130103,제주,계란,10개,1530,1530
20130103,제주,우유,1L,2340,2340
20130103,제주,고등어,2마리,2500,2500
20130103,제주,물오징어,1마리,1980,1980
20130103,제주,건오징어,10마리,27350,27350
20130103,제주,건미역,1KG,22500,22500
20130103,제주,쇠고기,100G,6800,6800
20130103,제주,쇠고기,100G,2680,2680
20130103,제주,쇠고기,100G,1450,1450
20130103,제주,쇠고기,100G,980,980
20130104,제주,얼갈이배추,1.5KG,3600,3600
20130104,제주,쇠고기,100G,3500,3500
20130104,제주,건멸치,100G,2720,2720
20130104,제주,물오징어,1마리,3280,3280
20130104,제주,쌀,20KG,45800,45800
20130104,제주,찹쌀,1KG,5800,5800
20130104,제주,콩,1KG,13200,13200
20130104,제주,팥(적두),1KG,27800,27800
20130104,제주,포도,1KG,8700,8700
20130104,제주,감귤,10개,2980,2980
20130104,제주,단감,10개,7960,7000
20130104,제주,바나나,100G,180,180
20130104,제주,방울토마토,1KG,11970,11970
20130104,제주,돼지고기,100G,1480,1680
20130104,제주,닭고기,1KG,6280,6280
20130104,제주,계란,10개,1530,1530
20130104,제주,우유,1L,2340,2340
20130104,제주,풋고추,100G,1700,1700
20130104,제주,풋고추,100G,1570,1570
20130104,제주,붉은고추,100G,1700,1450
20130104,제주,마늘,1KG,8270,9260
20130104,제주,양파,1KG,1930,2390
20130104,제주,파,1KG,4540,4540
20130104,제주,생강,1KG,12330,12330
20130104,제주,미나리,1KG,12900,12900
20130104,제주,깻잎,200G,6600,6600
20130104,제주,수박,1개,16800,16800
20130104,제주,오이,10개,9620,9620
20130104,제주,오이,10개,9900,9900
20130104,제주,오이,10개,12400,11900
20130104,제주,호박,1개,1980,1980
20130104,제주,호박,1개,2180,2180
20130104,제주,토마토,1KG,6950,6950
20130104,제주,당근,1KG,5100,5480
20130104,제주,풋고추,100G,1430,1430
20130104,제주,고구마,1KG,4490,3980
20130104,제주,감자,1KG,4980,4980
20130104,제주,배추,포기,2800,2800
20130104,제주,배추,포기,2200,0
20130104,제주,양배추,포기,3280,3280
20130104,제주,시금치,1KG,7290,7290
20130104,제주,상추,100G,1570,950
20130104,제주,상추,100G,1530,1300
20130104,제주,수박,1개,19800,18800
20130104,제주,피망(청),100G,1640,1640
20130104,제주,땅콩,100G,1960,1960
20130104,제주,느타리버섯,100G,990,990
20130104,제주,팽이버섯,100G,370,370
20130104,제주,사과,10개,19930,19930
20130104,제주,사과,10개,13800,13800
20130104,제주,배,10개,38330,38330
20130104,제주,배,10개,30000,30000
20130104,제주,물오징어,1마리,1980,1980
20130104,제주,쇠고기,100G,6500,6800
20130104,제주,쇠고기,100G,2780,2680
20130104,제주,쇠고기,100G,1580,1450
20130104,제주,쇠고기,100G,980,980
20130105,제주,얼갈이배추,1.5KG,3600,0
20130105,제주,쌀,20KG,45800,0
20130105,제주,찹쌀,1KG,5800,0
20130105,제주,콩,1KG,13200,0
20130105,제주,팥(적두),1KG,27800,0
20130105,제주,고구마,1KG,4490,0
20130105,제주,감자,1KG,4980,0
20130105,제주,배추,포기,2800,0
20130105,제주,배추,포기,2200,0
20130105,제주,양배추,포기,3280,0
20130105,제주,시금치,1KG,7290,0
20130105,제주,상추,100G,1570,0
20130105,제주,미나리,1KG,12900,0
20130105,제주,깻잎,200G,6600,0
20130105,제주,피망(청),100G,1640,0
20130105,제주,땅콩,100G,1960,0
20130105,제주,느타리버섯,100G,990,0
20130105,제주,팽이버섯,100G,370,0
20130105,제주,사과,10개,19930,0
20130105,제주,사과,10개,13800,0
20130105,제주,배,10개,38330,0
20130105,제주,당근,1KG,5100,0
20130105,제주,풋고추,100G,1430,0
20130105,제주,풋고추,100G,1700,0
20130105,제주,풋고추,100G,1570,0
20130105,제주,붉은고추,100G,1700,0
20130105,제주,마늘,1KG,8270,0
20130105,제주,양파,1KG,1930,0
20130105,제주,파,1KG,4540,0
20130105,제주,생강,1KG,12330,0
20130105,제주,상추,100G,1530,0
20130105,제주,수박,1개,19800,0
20130105,제주,수박,1개,16800,0
20130105,제주,오이,10개,9620,0
20130105,제주,오이,10개,9900,0
20130105,제주,오이,10개,12400,0
20130105,제주,호박,1개,1980,0
20130105,제주,호박,1개,2180,0
20130105,제주,토마토,1KG,6950,0
20130105,제주,배,10개,30000,0
20130105,제주,포도,1KG,8700,0
20130105,제주,감귤,10개,2980,0
20130105,제주,단감,10개,7960,0
20130105,제주,바나나,100G,180,0
20130105,제주,방울토마토,1KG,11970,0
20130105,제주,우유,1L,2340,0
20130105,제주,물오징어,1마리,3280,0
20130105,제주,쇠고기,100G,2780,0
20130105,제주,쇠고기,100G,3500,0
20130105,제주,쇠고기,100G,6500,0
20130105,제주,물오징어,1마리,1980,0
20130105,제주,건멸치,100G,2720,0
20130105,제주,쇠고기,100G,980,0
20130105,제주,쇠고기,100G,1580,0
20130106,제주,얼갈이배추,1.5KG,3600,0
20130106,제주,쇠고기,100G,1580,0
20130106,제주,쇠고기,100G,2780,0
20130106,제주,쇠고기,100G,6500,0
20130106,제주,물오징어,1마리,1980,0
20130106,제주,우유,1L,2340,0
20130106,제주,바나나,100G,180,0
20130106,제주,호박,1개,1980,0
20130106,제주,호박,1개,2180,0
20130106,제주,토마토,1KG,6950,0
20130106,제주,당근,1KG,5100,0
20130106,제주,풋고추,100G,1430,0
20130106,제주,풋고추,100G,1700,0
20130106,제주,풋고추,100G,1570,0
20130106,제주,붉은고추,100G,1700,0
20130106,제주,마늘,1KG,8270,0
20130106,제주,양배추,포기,3280,0
20130106,제주,시금치,1KG,7290,0
20130106,제주,상추,100G,1570,0
20130106,제주,상추,100G,1530,0
20130106,제주,수박,1개,19800,0
20130106,제주,수박,1개,16800,0
20130106,제주,오이,10개,9620,0
20130106,제주,오이,10개,9900,0
20130106,제주,오이,10개,12400,0
20130106,제주,쌀,20KG,45800,0
20130106,제주,찹쌀,1KG,5800,0
20130106,제주,콩,1KG,13200,0
20130106,제주,팥(적두),1KG,27800,0
20130106,제주,고구마,1KG,4490,0
20130106,제주,감자,1KG,4980,0
20130106,제주,배추,포기,2800,0
20130106,제주,배추,포기,2200,0
20130106,제주,양파,1KG,1930,0
20130106,제주,파,1KG,4540,0
20130106,제주,생강,1KG,12330,0
20130106,제주,미나리,1KG,12900,0
20130106,제주,깻잎,200G,6600,0
20130106,제주,피망(청),100G,1640,0
20130106,제주,땅콩,100G,1960,0
20130106,제주,느타리버섯,100G,990,0
20130106,제주,팽이버섯,100G,370,0
20130106,제주,사과,10개,19930,0
20130106,제주,사과,10개,13800,0
20130106,제주,배,10개,38330,0
20130106,제주,배,10개,30000,0
20130106,제주,포도,1KG,8700,0
20130106,제주,감귤,10개,2980,0
20130106,제주,단감,10개,7960,0
20130106,제주,방울토마토,1KG,11970,0
20130106,제주,물오징어,1마리,3280,0
20130106,제주,건멸치,100G,2720,0
20130106,제주,쇠고기,100G,3500,0
20130106,제주,쇠고기,100G,980,0
20130107,제주,얼갈이배추,1.5KG,3600,3600
20130107,제주,쇠고기,100G,3500,3500
20130107,제주,건멸치,100G,2720,2720
20130107,제주,물오징어,1마리,3280,3280
20130107,제주,계란,10개,1530,1530
20130107,제주,돼지고기,100G,1480,1480
20130107,제주,토마토,1KG,6950,6950
20130107,제주,당근,1KG,5100,5100
20130107,제주,풋고추,100G,1430,1430
20130107,제주,풋고추,100G,1700,1700
20130107,제주,풋고추,100G,1570,1570
20130107,제주,붉은고추,100G,1700,1700
20130107,제주,마늘,1KG,8270,8270
20130107,제주,양파,1KG,1930,1930
20130107,제주,파,1KG,4540,4540
20130107,제주,상추,100G,1570,1570
20130107,제주,상추,100G,1300,1530
20130107,제주,수박,1개,19800,19800
20130107,제주,수박,1개,16800,16800
20130107,제주,오이,10개,9620,9620
20130107,제주,오이,10개,9900,9900
20130107,제주,오이,10개,12400,12400
20130107,제주,호박,1개,1980,1980
20130107,제주,호박,1개,2180,2180
20130107,제주,찹쌀,1KG,5800,5800
20130107,제주,콩,1KG,13200,13200
20130107,제주,팥(적두),1KG,27800,27800
20130107,제주,고구마,1KG,2980,4490
20130107,제주,감자,1KG,4980,4980
20130107,제주,배추,포기,2780,2800
20130107,제주,배추,포기,2200,2200
20130107,제주,양배추,포기,3280,3280
20130107,제주,시금치,1KG,7290,7290
20130107,제주,쌀,20KG,45800,45800
20130107,제주,생강,1KG,12330,12330
20130107,제주,미나리,1KG,12900,12900
20130107,제주,깻잎,200G,6600,6600
20130107,제주,피망(청),100G,1640,1640
20130107,제주,땅콩,100G,1960,1960
20130107,제주,느타리버섯,100G,990,990
20130107,제주,팽이버섯,100G,370,370
20130107,제주,사과,10개,19930,19930
20130107,제주,사과,10개,13800,13800
20130107,제주,배,10개,38330,38330
20130107,제주,배,10개,30000,30000
20130107,제주,포도,1KG,8700,8700
20130107,제주,감귤,10개,2980,2980
20130107,제주,단감,10개,7960,7960
20130107,제주,바나나,100G,180,180
20130107,제주,방울토마토,1KG,11970,11970
20130107,제주,닭고기,1KG,6280,6280
20130107,제주,우유,1L,2340,2340
20130107,제주,물오징어,1마리,1980,1980
20130107,제주,쇠고기,100G,6500,6500
20130107,제주,쇠고기,100G,2780,2780
20130107,제주,쇠고기,100G,1950,1580
20130107,제주,쇠고기,100G,1980,980
20130108,제주,얼갈이배추,1.5KG,3600,3600
20130108,제주,물오징어,1마리,1980,1980
20130108,제주,고등어,1마리,3980,0
20130108,제주,피망(청),100G,1640,1640
20130108,제주,땅콩,100G,1960,1960
20130108,제주,느타리버섯,100G,990,990
20130108,제주,팽이버섯,100G,370,370
20130108,제주,사과,10개,19930,19930
20130108,제주,사과,10개,13800,13800
20130108,제주,배,10개,38330,38330
20130108,제주,배,10개,30000,30000
20130108,제주,포도,1KG,8700,0
20130108,제주,풋고추,100G,1700,1700
20130108,제주,풋고추,100G,1570,1570
20130108,제주,붉은고추,100G,1700,1700
20130108,제주,마늘,1KG,8270,8270
20130108,제주,양파,1KG,1930,1930
20130108,제주,파,1KG,4540,4540
20130108,제주,생강,1KG,12330,12330
20130108,제주,미나리,1KG,12900,12900
20130108,제주,깻잎,200G,6600,6600
20130108,제주,감자,1KG,4980,4980
20130108,제주,배추,포기,2780,2780
20130108,제주,배추,포기,2200,2200
20130108,제주,양배추,포기,3280,3280
20130108,제주,시금치,1KG,7290,7290
20130108,제주,상추,100G,1570,1570
20130108,제주,상추,100G,1300,1300
20130108,제주,수박,1개,19800,19800
20130108,제주,수박,1개,16800,16800
20130108,제주,쌀,20KG,45800,45800
20130108,제주,찹쌀,1KG,5900,5800
20130108,제주,콩,1KG,13200,13200
20130108,제주,팥(적두),1KG,27800,27800
20130108,제주,고구마,1KG,2980,2980
20130108,제주,오이,10개,9620,9620
20130108,제주,오이,10개,9900,9900
20130108,제주,오이,10개,12400,12400
20130108,제주,호박,1개,1980,1980
20130108,제주,호박,1개,2180,2180
20130108,제주,토마토,1KG,6400,6950
20130108,제주,당근,1KG,5100,5100
20130108,제주,풋고추,100G,1430,1430
20130108,제주,감귤,10개,2980,2980
20130108,제주,단감,10개,7960,7960
20130108,제주,바나나,100G,180,180
20130108,제주,방울토마토,1KG,11970,11970
20130108,제주,돼지고기,100G,1480,1480
20130108,제주,닭고기,1KG,6280,6280
20130108,제주,계란,10개,1560,1530
20130108,제주,우유,1L,2340,2340
20130108,제주,물오징어,1마리,3280,3280
20130108,제주,건멸치,100G,2720,2720
20130108,제주,쇠고기,100G,1980,1980
20130108,제주,쇠고기,100G,2780,2780
20130108,제주,쇠고기,100G,6500,6500
20130108,제주,쇠고기,100G,3500,3500
20130108,제주,쇠고기,100G,1950,1950
20130109,제주,얼갈이배추,1.5KG,3600,3600
20130109,제주,쇠고기,100G,6500,6500
20130109,제주,물오징어,1마리,1980,1980
20130109,제주,고등어,1마리,3980,3980
20130109,제주,계란,10개,1560,1560
20130109,제주,쌀,20KG,45800,45800
20130109,제주,찹쌀,1KG,5900,5900
20130109,제주,콩,1KG,13200,13200
20130109,제주,팥(적두),1KG,27800,27800
20130109,제주,고구마,1KG,2980,2980
20130109,제주,감자,1KG,4980,4980
20130109,제주,배추,포기,2200,2780
20130109,제주,배추,포기,2200,0
20130109,제주,양배추,포기,3280,3280
20130109,제주,시금치,1KG,7290,7290
20130109,제주,상추,100G,1570,1570
20130109,제주,미나리,1KG,12900,12900
20130109,제주,깻잎,200G,6600,6600
20130109,제주,피망(청),100G,1640,1640
20130109,제주,땅콩,100G,1960,1960
20130109,제주,느타리버섯,100G,990,990
20130109,제주,팽이버섯,100G,370,370
20130109,제주,사과,10개,19930,19930
20130109,제주,사과,10개,13800,13800
20130109,제주,배,10개,38330,38330
20130109,제주,당근,1KG,5100,5100
20130109,제주,풋고추,100G,1430,1430
20130109,제주,풋고추,100G,1700,1700
20130109,제주,풋고추,100G,1570,1570
20130109,제주,붉은고추,100G,1700,1700
20130109,제주,마늘,1KG,8270,8270
20130109,제주,양파,1KG,1930,1930
20130109,제주,파,1KG,4540,4540
20130109,제주,생강,1KG,12330,12330
20130109,제주,상추,100G,1300,1300
20130109,제주,수박,1개,19800,19800
20130109,제주,수박,1개,16800,16800
20130109,제주,오이,10개,9620,9620
20130109,제주,오이,10개,9900,9900
20130109,제주,오이,10개,12400,12400
20130109,제주,호박,1개,1980,1980
20130109,제주,호박,1개,2180,2180
20130109,제주,토마토,1KG,6400,6400
20130109,제주,배,10개,30000,30000
20130109,제주,포도,1KG,8700,0
20130109,제주,감귤,10개,2980,2980
20130109,제주,단감,10개,8400,7960
20130109,제주,바나나,100G,180,180
20130109,제주,방울토마토,1KG,11970,11970
20130109,제주,돼지고기,100G,1480,1480
20130109,제주,닭고기,1KG,6280,6280
20130109,제주,우유,1L,2340,2340
20130109,제주,물오징어,1마리,3280,3280
20130109,제주,건멸치,100G,2720,2720
20130109,제주,쇠고기,100G,3500,3500
20130109,제주,쇠고기,100G,1950,1950
20130109,제주,쇠고기,100G,2780,2780
20130109,제주,쇠고기,100G,1980,1980
20130110,제주,얼갈이배추,1.5KG,3600,3600
20130110,제주,쇠고기,100G,6500,6500
20130110,제주,물오징어,1마리,1980,1980
20130110,제주,마늘,1KG,8270,8270
20130110,제주,양파,1KG,1930,1930
20130110,제주,파,1KG,4250,4540
20130110,제주,생강,1KG,12330,12330
20130110,제주,미나리,1KG,12900,12900
20130110,제주,깻잎,200G,6320,6600
20130110,제주,피망(청),100G,1940,1640
20130110,제주,땅콩,100G,2640,1960
20130110,제주,느타리버섯,100G,990,990
20130110,제주,오이,10개,14900,12400
20130110,제주,호박,1개,1980,1980
20130110,제주,호박,1개,2180,2180
20130110,제주,토마토,1KG,5000,6400
20130110,제주,당근,1KG,5100,5100
20130110,제주,풋고추,100G,1590,1430
20130110,제주,풋고추,100G,1690,1700
20130110,제주,풋고추,100G,1850,1570
20130110,제주,붉은고추,100G,1690,1700
20130110,제주,배추,포기,2200,0
20130110,제주,양배추,포기,3480,3280
20130110,제주,시금치,1KG,7820,7290
20130110,제주,상추,100G,1660,1570
20130110,제주,상추,100G,1770,1300
20130110,제주,수박,1개,19800,19800
20130110,제주,수박,1개,17800,16800
20130110,제주,오이,10개,9620,9620
20130110,제주,오이,10개,10750,9900
20130110,제주,쌀,20KG,45800,45800
20130110,제주,찹쌀,1KG,5900,5900
20130110,제주,콩,1KG,13200,13200
20130110,제주,팥(적두),1KG,27800,27800
20130110,제주,고구마,1KG,2980,2980
20130110,제주,감자,1KG,4980,0
20130110,제주,감자,1KG,3980,0
20130110,제주,배추,포기,2200,2200
20130110,제주,팽이버섯,100G,370,370
20130110,제주,사과,10개,19930,19930
20130110,제주,사과,10개,13800,13800
20130110,제주,배,10개,38330,38330
20130110,제주,배,10개,30000,30000
20130110,제주,포도,1KG,8700,0
20130110,제주,감귤,10개,2980,2980
20130110,제주,단감,10개,8400,8400
20130110,제주,바나나,100G,180,180
20130110,제주,방울토마토,1KG,11970,11970
20130110,제주,돼지고기,100G,1480,1480
20130110,제주,닭고기,1KG,6280,6280
20130110,제주,계란,10개,1560,1560
20130110,제주,우유,1L,2340,2340
20130110,제주,고등어,1마리,3980,3980
20130110,제주,물오징어,1마리,3280,3280
20130110,제주,건멸치,100G,2720,2720
20130110,제주,쇠고기,100G,3500,3500
20130110,제주,쇠고기,100G,1950,1950
20130110,제주,쇠고기,100G,1980,1980
20130110,제주,쇠고기,100G,2780,2780
20130111,제주,얼갈이배추,1.5KG,3600,3600
20130111,제주,건멸치,100G,2720,2720
20130111,제주,쌀,20KG,45800,45800
20130111,제주,찹쌀,1KG,5900,5900
20130111,제주,콩,1KG,13200,13200
20130111,제주,팥(적두),1KG,27800,27800
20130111,제주,고구마,1KG,2980,2980
20130111,제주,감자,1KG,3980,3980
20130111,제주,느타리버섯,100G,990,990
20130111,제주,팽이버섯,100G,370,370
20130111,제주,사과,10개,19930,19930
20130111,제주,사과,10개,13800,13800
20130111,제주,배,10개,38330,38330
20130111,제주,배,10개,30000,30000
20130111,제주,감귤,10개,2980,2980
20130111,제주,단감,10개,8400,8400
20130111,제주,바나나,100G,180,180
20130111,제주,붉은고추,100G,1690,1690
20130111,제주,마늘,1KG,8270,8270
20130111,제주,양파,1KG,1930,1930
20130111,제주,파,1KG,4250,4250
20130111,제주,생강,1KG,12330,12330
20130111,제주,미나리,1KG,12900,12900
20130111,제주,깻잎,200G,6320,6320
20130111,제주,피망(청),100G,1940,1940
20130111,제주,땅콩,100G,2640,2640
20130111,제주,배추,포기,2200,2200
20130111,제주,양배추,포기,3480,3480
20130111,제주,시금치,1KG,7820,7820
20130111,제주,상추,100G,1660,1660
20130111,제주,상추,100G,1770,1770
20130111,제주,수박,1개,19800,19800
20130111,제주,수박,1개,17800,17800
20130111,제주,오이,10개,9620,9620
20130111,제주,오이,10개,10750,10750
20130111,제주,오이,10개,14900,14900
20130111,제주,호박,1개,1980,1980
20130111,제주,호박,1개,2180,2180
20130111,제주,토마토,1KG,5000,5000
20130111,제주,당근,1KG,5100,5100
20130111,제주,풋고추,100G,1590,1590
20130111,제주,풋고추,100G,1690,1690
20130111,제주,풋고추,100G,1850,1850
20130111,제주,방울토마토,1KG,11970,11970
20130111,제주,돼지고기,100G,1480,1480
20130111,제주,닭고기,1KG,6280,6280
20130111,제주,계란,10개,1560,1560
20130111,제주,우유,1L,2340,2340
20130111,제주,고등어,1마리,3980,3980
20130111,제주,물오징어,1마리,3280,3280
20130111,제주,물오징어,1마리,1980,1980
20130111,제주,쇠고기,100G,6500,6500
20130111,제주,쇠고기,100G,1950,1950
20130111,제주,쇠고기,100G,1980,1980
20130111,제주,쇠고기,100G,2780,2780
20130111,제주,쇠고기,100G,3500,3500
20130112,제주,얼갈이배추,1.5KG,3600,0
20130112,제주,쇠고기,100G,1980,0
20130112,제주,쇠고기,100G,2780,0
20130112,제주,쇠고기,100G,6500,0
20130112,제주,물오징어,1마리,1980,0
20130112,제주,고등어,1마리,3980,0
20130112,제주,방울토마토,1KG,11970,0
20130112,제주,단감,10개,8400,0
20130112,제주,쌀,20KG,45800,0
20130112,제주,찹쌀,1KG,5900,0
20130112,제주,콩,1KG,13200,0
20130112,제주,팥(적두),1KG,27800,0
20130112,제주,피망(청),100G,1940,0
20130112,제주,땅콩,100G,2640,0
20130112,제주,느타리버섯,100G,990,0
20130112,제주,팽이버섯,100G,370,0
20130112,제주,사과,10개,19930,0
20130112,제주,사과,10개,13800,0
20130112,제주,배,10개,38330,0
20130112,제주,배,10개,30000,0
20130112,제주,감귤,10개,2980,0
20130112,제주,풋고추,100G,1690,0
20130112,제주,풋고추,100G,1850,0
20130112,제주,붉은고추,100G,1690,0
20130112,제주,마늘,1KG,8270,0
20130112,제주,양파,1KG,1930,0
20130112,제주,파,1KG,4250,0
20130112,제주,생강,1KG,12330,0
20130112,제주,미나리,1KG,12900,0
20130112,제주,깻잎,200G,6320,0
20130112,제주,고구마,1KG,2980,0
20130112,제주,감자,1KG,3980,0
20130112,제주,배추,포기,2200,0
20130112,제주,양배추,포기,3480,0
20130112,제주,시금치,1KG,7820,0
20130112,제주,상추,100G,1660,0
20130112,제주,상추,100G,1770,0
20130112,제주,수박,1개,19800,0
20130112,제주,수박,1개,17800,0
20130112,제주,오이,10개,9620,0
20130112,제주,오이,10개,10750,0
20130112,제주,오이,10개,14900,0
20130112,제주,호박,1개,1980,0
20130112,제주,호박,1개,2180,0
20130112,제주,토마토,1KG,5000,0
20130112,제주,당근,1KG,5100,0
20130112,제주,풋고추,100G,1590,0
20130112,제주,바나나,100G,180,0
20130112,제주,우유,1L,2340,0
20130112,제주,물오징어,1마리,3280,0
20130112,제주,건멸치,100G,2720,0
20130112,제주,쇠고기,100G,3500,0
20130112,제주,쇠고기,100G,1950,0
20130113,제주,얼갈이배추,1.5KG,3600,0
20130113,제주,쇠고기,100G,3500,0
20130113,제주,건멸치,100G,2720,0
20130113,제주,물오징어,1마리,3280,0
20130113,제주,우유,1L,2340,0
20130113,제주,바나나,100G,180,0
20130113,제주,배추,포기,2200,0
20130113,제주,양배추,포기,3480,0
20130113,제주,시금치,1KG,7820,0
20130113,제주,상추,100G,1660,0
20130113,제주,상추,100G,1770,0
20130113,제주,수박,1개,19800,0
20130113,제주,수박,1개,17800,0
20130113,제주,오이,10개,9620,0
20130113,제주,오이,10개,10750,0
20130113,제주,쌀,20KG,45800,0
